Participant ID: 14
Start time: 2025-11-16 16:03:00
End time: 2025-11-16 16:17:00

RR,ArtifactCorrectedRR,RawArtifact,ts
630,619.0,0.0,2025-11-16 16:08:00.571
619,615.0,0.0,2025-11-16 16:08:01.186
615,612.0,0.0,2025-11-16 16:08:01.798
612,606.0,0.0,2025-11-16 16:08:02.404
606,577.0,0.0,2025-11-16 16:08:02.981
577,577.0,0.0,2025-11-16 16:08:03.558
577,569.0,0.0,2025-11-16 16:08:04.127
569,573.0,0.0,2025-11-16 16:08:04.700
573,578.0,0.0,2025-11-16 16:08:05.278
578,575.0,0.0,2025-11-16 16:08:05.853
575,603.0,0.0,2025-11-16 16:08:06.456
603,692.0,0.0,2025-11-16 16:08:07.148
692,712.0,0.0,2025-11-16 16:08:07.860
712,720.0,0.0,2025-11-16 16:08:08.580
720,713.0,0.0,2025-11-16 16:08:09.293
713,670.0,0.0,2025-11-16 16:08:09.963
670,645.0,0.0,2025-11-16 16:08:10.608
645,661.0,0.0,2025-11-16 16:08:11.269
661,663.0,0.0,2025-11-16 16:08:11.932
663,675.0,0.0,2025-11-16 16:08:12.607
675,668.0,0.0,2025-11-16 16:08:13.275
668,625.0,0.0,2025-11-16 16:08:13.900
625,608.0,0.0,2025-11-16 16:08:14.508
608,607.0,0.0,2025-11-16 16:08:15.115
607,620.0,0.0,2025-11-16 16:08:15.735
620,655.0,0.0,2025-11-16 16:08:16.390
655,674.0,0.0,2025-11-16 16:08:17.064
674,679.0,0.0,2025-11-16 16:08:17.743
679,666.0,0.0,2025-11-16 16:08:18.409
666,660.0,0.0,2025-11-16 16:08:19.069
660,693.0,0.0,2025-11-16 16:08:19.762
693,730.0,0.0,2025-11-16 16:08:20.492
730,723.0,0.0,2025-11-16 16:08:21.215
723,691.0,0.0,2025-11-16 16:08:21.906
691,662.0,0.0,2025-11-16 16:08:22.568
662,633.0,0.0,2025-11-16 16:08:23.201
633,615.0,0.0,2025-11-16 16:08:23.816
615,621.0,0.0,2025-11-16 16:08:24.437
621,648.0,0.0,2025-11-16 16:08:25.085
648,664.0,0.0,2025-11-16 16:08:25.749
664,649.0,0.0,2025-11-16 16:08:26.398
649,629.0,0.0,2025-11-16 16:08:27.027
629,637.0,0.0,2025-11-16 16:08:27.664
637,650.0,0.0,2025-11-16 16:08:28.314
650,688.0,0.0,2025-11-16 16:08:29.002
688,703.0,0.0,2025-11-16 16:08:29.705
703,713.0,0.0,2025-11-16 16:08:30.418
713,708.0,0.0,2025-11-16 16:08:31.126
708,698.0,0.0,2025-11-16 16:08:31.824
698,661.0,0.0,2025-11-16 16:08:32.485
661,651.0,0.0,2025-11-16 16:08:33.136
651,659.0,0.0,2025-11-16 16:08:33.795
659,671.0,0.0,2025-11-16 16:08:34.466
671,696.0,0.0,2025-11-16 16:08:35.162
696,706.0,0.0,2025-11-16 16:08:35.868
706,691.0,0.0,2025-11-16 16:08:36.559
691,649.0,0.0,2025-11-16 16:08:37.208
649,629.0,0.0,2025-11-16 16:08:37.837
629,625.0,0.0,2025-11-16 16:08:38.462
625,629.0,0.0,2025-11-16 16:08:39.091
629,646.0,0.0,2025-11-16 16:08:39.737
646,664.0,0.0,2025-11-16 16:08:40.401
664,649.0,0.0,2025-11-16 16:08:41.050
649,639.0,0.0,2025-11-16 16:08:41.689
639,643.0,0.0,2025-11-16 16:08:42.332
643,654.0,0.0,2025-11-16 16:08:42.986
654,661.0,0.0,2025-11-16 16:08:43.647
661,639.0,0.0,2025-11-16 16:08:44.286
639,633.0,0.0,2025-11-16 16:08:44.919
633,660.0,0.0,2025-11-16 16:08:45.579
660,675.0,0.0,2025-11-16 16:08:46.254
675,662.0,0.0,2025-11-16 16:08:46.916
662,636.0,0.0,2025-11-16 16:08:47.552
636,619.0,0.0,2025-11-16 16:08:48.171
619,618.0,0.0,2025-11-16 16:08:48.789
618,629.0,0.0,2025-11-16 16:08:49.418
629,627.0,0.0,2025-11-16 16:08:50.045
627,622.0,0.0,2025-11-16 16:08:50.667
622,625.0,0.0,2025-11-16 16:08:51.292
625,605.0,0.0,2025-11-16 16:08:51.897
605,599.0,0.0,2025-11-16 16:08:52.496
599,607.0,0.0,2025-11-16 16:08:53.103
607,616.0,0.0,2025-11-16 16:08:53.719
616,650.0,0.0,2025-11-16 16:08:54.369
650,692.0,0.0,2025-11-16 16:08:55.061
692,695.0,0.0,2025-11-16 16:08:55.756
695,676.0,0.0,2025-11-16 16:08:56.432
676,658.0,0.0,2025-11-16 16:08:57.090
658,667.0,0.0,2025-11-16 16:08:57.757
667,697.0,0.0,2025-11-16 16:08:58.454
